UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L07A;P701C;P702;P702SEXO;P703;P704;P705;P706;FEX_MUJER
19292;36;1;2021;1;11;1;2;1;11;6;8;3;3;1;916
19292;36;1;2021;1;11;1;3;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;4;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;5;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;6;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;7;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;8;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;9;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;10;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;11;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;12;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;13;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;14;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;15;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;16;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;17;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;18;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;19;6; ; ; ; ; ; ;916
19292;36;1;2021;1;11;1;20;6; ; ; ; ; ; ;916
19292;57;1;2021;1;11;1;1;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;2;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;3;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;4;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;5;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;6;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;7;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;8;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;9;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;10;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;11;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;12;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;13;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;14;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;15;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;16;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;17;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;18;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;19;6; ; ; ; ; ; ;441
19292;57;1;2021;1;11;1;20;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;1;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;2;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;3;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;4;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;5;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;6;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;7;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;8;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;9;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;10;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;11;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;12;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;13;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;14;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;15;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;16;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;17;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;18;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;19;6; ; ; ; ; ; ;441
19292;58;1;2021;1;11;1;20;6; ; ; ; ; ; ;441
19292;63;1;2021;1;11;1;1;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;2;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;3;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;4;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;5;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;6;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;7;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;8;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;9;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;10;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;11;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;12;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;13;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;14;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;15;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;16;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;17;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;18;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;19;6; ; ; ; ; ; ;366
19292;63;1;2021;1;11;1;20;6; ; ; ; ; ; ;366
19346;4;1;2021;1;11;1;1;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;2;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;3;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;4;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;5;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;6;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;7;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;8;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;9;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;10;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;11;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;12;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;13;1;2;6;1;2;1;6;653
19346;4;1;2021;1;11;1;14;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;15;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;16;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;17;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;18;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;19;6; ; ; ; ; ; ;653
19346;4;1;2021;1;11;1;20;6; ; ; ; ; ; ;653
19346;7;1;2021;1;11;1;1;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;2;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;3;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;4;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;5;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;6;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;7;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;8;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;9;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;10;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;11;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;12;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;13;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;14;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;15;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;16;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;17;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;18;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;19;6; ; ; ; ; ; ;229
19346;7;1;2021;1;11;1;20;6; ; ; ; ; ; ;229
19346;11;1;2021;1;11;1;1;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;2;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;3;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;4;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;5;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;6;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;7;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;8;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;9;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;10;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;11;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;12;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;13;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;14;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;15;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;16;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;17;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;18;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;19;6; ; ; ; ; ; ;599
19346;11;1;2021;1;11;1;20;6; ; ; ; ; ; ;599
19346;22;1;2021;1;11;1;1;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;2;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;3;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;4;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;5;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;6;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;7;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;8;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;9;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;10;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;11;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;12;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;13;1;2;6;1;3;1;6;239
19346;22;1;2021;1;11;1;14;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;15;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;16;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;17;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;18;1;11;1;2;1;3;6;239
19346;22;1;2021;1;11;1;19;6; ; ; ; ; ; ;239
19346;22;1;2021;1;11;1;20;6; ; ; ; ; ; ;239
19346;35;1;2021;1;11;1;1;1;2;6;1;3;3;6;306
19346;35;1;2021;1;11;1;2;1;7;1;1;3;3;6;306
19346;35;1;2021;1;11;1;3;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;4;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;5;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;6;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;7;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;8;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;9;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;10;1;10;1;1;2;3;6;306
19346;35;1;2021;1;11;1;11;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;12;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;13;1;11;1;1;1;3;6;306
19346;35;1;2021;1;11;1;14;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;15;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;16;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;17;6; ; ; ; ; ; ;306
19346;35;1;2021;1;11;1;18;1;10;1;1;1;3;6;306
19346;35;1;2021;1;11;1;19;1;10;1;1;1;3;6;306
19346;35;1;2021;1;11;1;20;6; ; ; ; ; ; ;306
19346;38;1;2021;1;11;1;1;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;2;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;3;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;4;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;5;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;6;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;7;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;8;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;9;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;10;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;11;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;12;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;13;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;14;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;15;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;16;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;17;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;18;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;19;6; ; ; ; ; ; ;458
19346;38;1;2021;1;11;1;20;6; ; ; ; ; ; ;458
19346;39;1;2021;1;11;1;1;1;2;6;1;2;2;6;327
19346;39;1;2021;1;11;1;2;1;2;6;1;3;2;6;327
19346;39;1;2021;1;11;1;3;1;4;1;1;1;3;6;327
19346;39;1;2021;1;11;1;4;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;5;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;6;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;7;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;8;1;2;6;1;3;2;6;327
19346;39;1;2021;1;11;1;9;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;10;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;11;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;12;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;13;1;2;6;1;3;3;6;327
19346;39;1;2021;1;11;1;14;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;15;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;16;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;17;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;18;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;19;6; ; ; ; ; ; ;327
19346;39;1;2021;1;11;1;20;6; ; ; ; ; ; ;327
19346;49;1;2021;1;11;1;1;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;2;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;3;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;4;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;5;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;6;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;7;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;8;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;9;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;10;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;11;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;12;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;13;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;14;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;15;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;16;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;17;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;18;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;19;6; ; ; ; ; ; ;506
19346;49;1;2021;1;11;1;20;6; ; ; ; ; ; ;506
19346;58;1;2021;1;11;1;1;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;2;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;3;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;4;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;5;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;6;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;7;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;8;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;9;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;10;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;11;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;12;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;13;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;14;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;15;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;16;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;17;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;18;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;19;6; ; ; ; ; ; ;239
19346;58;1;2021;1;11;1;20;6; ; ; ; ; ; ;239
19346;65;1;2021;1;11;1;1;1;1;1;1;3;3;1;721
19346;65;1;2021;1;11;1;2;1;1;1;1;3;3;1;721
19346;65;1;2021;1;11;1;3;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;4;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;5;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;6;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;7;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;8;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;9;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;10;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;11;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;12;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;13;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;14;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;15;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;16;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;17;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;18;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;19;6; ; ; ; ; ; ;721
19346;65;1;2021;1;11;1;20;6; ; ; ; ; ; ;721
19401;1;1;2021;1;11;1;1;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;2;1;11;1;7;1;3;6;746
19401;1;1;2021;1;11;1;3;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;4;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;5;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;6;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;7;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;8;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;9;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;10;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;11;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;12;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;13;1;1;1;1;2;1;6;746
19401;1;1;2021;1;11;1;14;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;15;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;16;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;17;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;18;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;19;6; ; ; ; ; ; ;746
19401;1;1;2021;1;11;1;20;6; ; ; ; ; ; ;746
19401;2;1;2021;1;11;1;1;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;2;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;3;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;4;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;5;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;6;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;7;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;8;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;9;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;10;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;11;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;12;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;13;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;14;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;15;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;16;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;17;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;18;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;19;6; ; ; ; ; ; ;292
19401;2;1;2021;1;11;1;20;6; ; ; ; ; ; ;292
19401;7;1;2021;1;11;1;1;1;2;6;1;2;1;6;346
19401;7;1;2021;1;11;1;2;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;3;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;4;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;5;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;6;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;7;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;8;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;9;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;10;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;11;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;12;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;13;1;2;6;1;3;1;6;346
19401;7;1;2021;1;11;1;14;1;7;1;1;3;2;6;346
19401;7;1;2021;1;11;1;15;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;16;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;17;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;18;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;19;6; ; ; ; ; ; ;346
19401;7;1;2021;1;11;1;20;6; ; ; ; ; ; ;346
19401;8;1;2021;1;11;1;1;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;2;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;3;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;4;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;5;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;6;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;7;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;8;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;9;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;10;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;11;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;12;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;13;1;2;6;1;3;1;6;354
19401;8;1;2021;1;11;1;14;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;15;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;16;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;17;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;18;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;19;6; ; ; ; ; ; ;354
19401;8;1;2021;1;11;1;20;6; ; ; ; ; ; ;354
19401;35;1;2021;1;11;1;1;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;2;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;3;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;4;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;5;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;6;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;7;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;8;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;9;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;10;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;11;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;12;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;13;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;14;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;15;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;16;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;17;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;18;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;19;6; ; ; ; ; ; ;708
19401;35;1;2021;1;11;1;20;6; ; ; ; ; ; ;708
19401;41;1;2021;1;11;1;1;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;2;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;3;1;11;1;1;3;1;6;585
19401;41;1;2021;1;11;1;4;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;5;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;6;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;7;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;8;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;9;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;10;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;11;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;12;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;13;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;14;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;15;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;16;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;17;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;18;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;19;6; ; ; ; ; ; ;585
19401;41;1;2021;1;11;1;20;6; ; ; ; ; ; ;585
19401;49;1;2021;1;11;1;1;6; ; ; ; ; ; ;530
19401;49;1;2021;1;11;1;2;1;3;8;1;2;1;6;530
19401;49;1;2021;1;11;1;3;6; ; ; ; ; ; ;530
19401;49;1;2021;1;11;1;4;6; ; ; ; ; ; ;530
19401;49;1;2021;1;11;1;5;6; ; ; ; ; ; ;530
19401;49;1;2021;1;11;1;6;6; ; ; ; ; ; ;530
19401;49;1;2021;1;11;1;7;6; ; ; ; ; ; ;530
19401;49;1;2021;1;11;1;8;6; ; ; ; ; ; ;530
19401;49;1;2021;1;11;1;9;6; ; ; ; ; ; ;530
19401;49;1;2021;1;11;1;10;6; ; ; ; ; ; ;530
