UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L1005;P1005;P1006;FEX_MUJER
15422;6;1;2021;6;9;3;4;6; ;743
15422;6;1;2021;6;9;3;5;6; ;743
15422;6;1;2021;6;9;3;6;6; ;743
15422;14;1;2021;6;9;3;1;1;1;1115
15422;14;1;2021;6;9;3;2;1;1;1115
15422;14;1;2021;6;9;3;3;1;1;1115
15422;14;1;2021;6;9;3;4;1;1;1115
15422;14;1;2021;6;9;3;5;1;1;1115
15422;14;1;2021;6;9;3;6;1;1;1115
15422;28;1;2021;6;9;3;1;6; ;668
15422;28;1;2021;6;9;3;2;6; ;668
15422;28;1;2021;6;9;3;3;6; ;668
15422;28;1;2021;6;9;3;4;6; ;668
15422;28;1;2021;6;9;3;5;6; ;668
15422;28;1;2021;6;9;3;6;6; ;668
15422;29;1;2021;6;9;3;1;6; ;731
15422;29;1;2021;6;9;3;2;1;6;731
15422;29;1;2021;6;9;3;3;6; ;731
15422;29;1;2021;6;9;3;4;6; ;731
15422;29;1;2021;6;9;3;5;6; ;731
15422;29;1;2021;6;9;3;6;1;6;731
15609;7;1;2021;6;9;3;1;6; ;331
15609;7;1;2021;6;9;3;2;6; ;331
15609;7;1;2021;6;9;3;3;6; ;331
15609;7;1;2021;6;9;3;4;6; ;331
15609;7;1;2021;6;9;3;5;6; ;331
15609;7;1;2021;6;9;3;6;6; ;331
15609;14;1;2021;6;9;3;1;6; ;333
15609;14;1;2021;6;9;3;2;6; ;333
15609;14;1;2021;6;9;3;3;6; ;333
15609;14;1;2021;6;9;3;4;6; ;333
15609;14;1;2021;6;9;3;5;6; ;333
15609;14;1;2021;6;9;3;6;6; ;333
15609;27;1;2021;6;9;3;1;6; ;218
15609;27;1;2021;6;9;3;2;6; ;218
15609;27;1;2021;6;9;3;3;6; ;218
15609;27;1;2021;6;9;3;4;6; ;218
15609;27;1;2021;6;9;3;5;6; ;218
15609;27;1;2021;6;9;3;6;1;6;218
15770;25;1;2021;1;10;2;1;1;6;298
15770;25;1;2021;1;10;2;2;1;6;298
15770;25;1;2021;1;10;2;3;6; ;298
15770;25;1;2021;1;10;2;4;6; ;298
15770;25;1;2021;1;10;2;5;6; ;298
15770;25;1;2021;1;10;2;6;1;6;298
15770;31;1;2021;1;10;2;1;6; ;1796
15770;31;1;2021;1;10;2;2;6; ;1796
15770;31;1;2021;1;10;2;3;6; ;1796
15770;31;1;2021;1;10;2;4;6; ;1796
15770;31;1;2021;1;10;2;5;6; ;1796
15770;31;1;2021;1;10;2;6;6; ;1796
15835;18;1;2021;1;10;2;1;1;6;320
15835;18;1;2021;1;10;2;2;1;6;320
15835;18;1;2021;1;10;2;3;6; ;320
15835;18;1;2021;1;10;2;4;6; ;320
15835;18;1;2021;1;10;2;5;1;6;320
15835;18;1;2021;1;10;2;6;1;6;320
15835;21;1;2021;1;10;2;1;6; ;386
15835;21;1;2021;1;10;2;2;6; ;386
15835;21;1;2021;1;10;2;3;6; ;386
15835;21;1;2021;1;10;2;4;6; ;386
15835;21;1;2021;1;10;2;5;6; ;386
15835;21;1;2021;1;10;2;6;6; ;386
15974;20;1;2021;1;10;2;1;1;1;623
15974;20;1;2021;1;10;2;2;1;6;623
15974;20;1;2021;1;10;2;3;6; ;623
15974;20;1;2021;1;10;2;4;6; ;623
15974;20;1;2021;1;10;2;5;6; ;623
15974;20;1;2021;1;10;2;6;6; ;623
15974;25;1;2021;1;10;2;1;6; ;576
15974;25;1;2021;1;10;2;2;1;6;576
15974;25;1;2021;1;10;2;3;6; ;576
15974;25;1;2021;1;10;2;4;6; ;576
15974;25;1;2021;1;10;2;5;6; ;576
15974;25;1;2021;1;10;2;6;6; ;576
15974;32;1;2021;1;10;2;1;1;1;266
15974;32;1;2021;1;10;2;2;1;1;266
15974;32;1;2021;1;10;2;3;6; ;266
15974;32;1;2021;1;10;2;4;6; ;266
15974;32;1;2021;1;10;2;5;6; ;266
15974;32;1;2021;1;10;2;6;1;1;266
16113;46;1;2021;1;10;2;1;6; ;2009
16113;46;1;2021;1;10;2;2;6; ;2009
16113;46;1;2021;1;10;2;3;6; ;2009
16113;46;1;2021;1;10;2;4;6; ;2009
16113;46;1;2021;1;10;2;5;6; ;2009
16113;46;1;2021;1;10;2;6;6; ;2009
16113;79;1;2021;1;10;2;1;1;6;939
16113;79;1;2021;1;10;2;2;6; ;939
16113;79;1;2021;1;10;2;3;6; ;939
16113;79;1;2021;1;10;2;4;6; ;939
16113;79;1;2021;1;10;2;5;6; ;939
16113;79;1;2021;1;10;2;6;6; ;939
16180;17;1;2021;1;10;2;1;6; ;1914
16180;17;1;2021;1;10;2;2;6; ;1914
16180;17;1;2021;1;10;2;3;6; ;1914
16180;17;1;2021;1;10;2;4;6; ;1914
16180;17;1;2021;1;10;2;5;6; ;1914
16180;17;1;2021;1;10;2;6;1;1;1914
16180;53;1;2021;1;10;2;1;6; ;423
16180;53;1;2021;1;10;2;2;6; ;423
16180;53;1;2021;1;10;2;3;6; ;423
16180;53;1;2021;1;10;2;4;6; ;423
16180;53;1;2021;1;10;2;5;6; ;423
16180;53;1;2021;1;10;2;6;6; ;423
16188;34;1;2021;1;10;2;1;1;1;696
16188;34;1;2021;1;10;2;2;6; ;696
16188;34;1;2021;1;10;2;3;6; ;696
16188;34;1;2021;1;10;2;4;6; ;696
16188;34;1;2021;1;10;2;5;6; ;696
16188;34;1;2021;1;10;2;6;1;1;696
16334;17;1;2021;1;10;2;1;6; ;874
16334;17;1;2021;1;10;2;2;1;6;874
16334;17;1;2021;1;10;2;3;1;6;874
16334;17;1;2021;1;10;2;4;6; ;874
16334;17;1;2021;1;10;2;5;1;6;874
16334;17;1;2021;1;10;2;6;1;6;874
16334;27;1;2021;1;10;2;1;1;6;363
16334;27;1;2021;1;10;2;2;1;6;363
16334;27;1;2021;1;10;2;3;6; ;363
16334;27;1;2021;1;10;2;4;6; ;363
16334;27;1;2021;1;10;2;5;1;6;363
16334;27;1;2021;1;10;2;6;1;6;363
16334;33;1;2021;1;10;2;1;6; ;409
16334;33;1;2021;1;10;2;2;1;6;409
16334;33;1;2021;1;10;2;3;1;6;409
16334;33;1;2021;1;10;2;4;6; ;409
16334;33;1;2021;1;10;2;5;6; ;409
16334;33;1;2021;1;10;2;6;1;6;409
16364;11;1;2021;1;10;2;1;1;1;1186
16364;11;1;2021;1;10;2;2;1;1;1186
16364;11;1;2021;1;10;2;3;1;1;1186
16364;11;1;2021;1;10;2;4;6; ;1186
16364;11;1;2021;1;10;2;5;1;1;1186
16364;11;1;2021;1;10;2;6;1;1;1186
16480;4;1;2021;1;10;2;1;1;6;222
16480;4;1;2021;1;10;2;2;6; ;222
16480;4;1;2021;1;10;2;3;6; ;222
16480;4;1;2021;1;10;2;4;6; ;222
16480;4;1;2021;1;10;2;5;6; ;222
16480;4;1;2021;1;10;2;6;6; ;222
16480;9;1;2021;1;10;2;1;6; ;675
16480;9;1;2021;1;10;2;2;1;1;675
16480;9;1;2021;1;10;2;3;6; ;675
16480;9;1;2021;1;10;2;4;6; ;675
16480;9;1;2021;1;10;2;5;6; ;675
16480;9;1;2021;1;10;2;6;6; ;675
16522;9;1;2021;1;10;2;1;6; ;619
16522;9;1;2021;1;10;2;2;1;6;619
16522;9;1;2021;1;10;2;3;6; ;619
16522;9;1;2021;1;10;2;4;6; ;619
16522;9;1;2021;1;10;2;5;6; ;619
16522;9;1;2021;1;10;2;6;6; ;619
16522;41;1;2021;1;10;2;1;6; ;633
16522;41;1;2021;1;10;2;2;6; ;633
16522;41;1;2021;1;10;2;3;6; ;633
16522;41;1;2021;1;10;2;4;6; ;633
16522;41;1;2021;1;10;2;5;6; ;633
16522;41;1;2021;1;10;2;6;6; ;633
16640;22;1;2021;1;10;2;1;6; ;769
16640;22;1;2021;1;10;2;2;6; ;769
16640;22;1;2021;1;10;2;3;6; ;769
16640;22;1;2021;1;10;2;4;6; ;769
16640;22;1;2021;1;10;2;5;6; ;769
16640;22;1;2021;1;10;2;6;6; ;769
16640;34;1;2021;1;10;2;1;1;6;1397
16640;34;1;2021;1;10;2;2;1;6;1397
16640;34;1;2021;1;10;2;3;6; ;1397
16640;34;1;2021;1;10;2;4;6; ;1397
16640;34;1;2021;1;10;2;5;1;6;1397
16640;34;1;2021;1;10;2;6;1;6;1397
16665;23;1;2021;1;10;2;1;6; ;1929
16665;23;1;2021;1;10;2;2;1;6;1929
16665;23;1;2021;1;10;2;3;6; ;1929
16665;23;1;2021;1;10;2;4;6; ;1929
16665;23;1;2021;1;10;2;5;6; ;1929
16665;23;1;2021;1;10;2;6;6; ;1929
16665;40;1;2021;1;10;2;1;6; ;800
16665;40;1;2021;1;10;2;2;1;6;800
16665;40;1;2021;1;10;2;3;1;6;800
16665;40;1;2021;1;10;2;4;6; ;800
16665;40;1;2021;1;10;2;5;6; ;800
16665;40;1;2021;1;10;2;6;1;6;800
16665;46;1;2021;1;10;2;1;6; ;769
16665;46;1;2021;1;10;2;2;6; ;769
16665;46;1;2021;1;10;2;3;6; ;769
16665;46;1;2021;1;10;2;4;6; ;769
16665;46;1;2021;1;10;2;5;6; ;769
16665;46;1;2021;1;10;2;6;6; ;769
16741;79;1;2021;1;10;2;1;1;6;1989
16741;79;1;2021;1;10;2;2;1;6;1989
16741;79;1;2021;1;10;2;3;6; ;1989
16741;79;1;2021;1;10;2;4;6; ;1989
16741;79;1;2021;1;10;2;5;6; ;1989
16741;79;1;2021;1;10;2;6;1;6;1989
16758;53;1;2021;1;10;2;1;6; ;2184
16758;53;1;2021;1;10;2;2;1;6;2184
16758;53;1;2021;1;10;2;3;1;6;2184
16758;53;1;2021;1;10;2;4;6; ;2184
16758;53;1;2021;1;10;2;5;1;6;2184
16758;53;1;2021;1;10;2;6;1;6;2184
16859;5;1;2021;1;10;2;1;6; ;414
16859;5;1;2021;1;10;2;2;6; ;414
16859;5;1;2021;1;10;2;3;6; ;414
16859;5;1;2021;1;10;2;4;6; ;414
16859;5;1;2021;1;10;2;5;6; ;414
16859;5;1;2021;1;10;2;6;6; ;414
16859;30;1;2021;1;10;2;1;6; ;490
16859;30;1;2021;1;10;2;2;1;1;490
16859;30;1;2021;1;10;2;3;1;1;490
16859;30;1;2021;1;10;2;4;1;1;490
16859;30;1;2021;1;10;2;5;1;1;490
16859;30;1;2021;1;10;2;6;1;1;490
16859;54;1;2021;1;10;2;1;6; ;414
16859;54;1;2021;1;10;2;2;6; ;414
16859;54;1;2021;1;10;2;3;6; ;414
16859;54;1;2021;1;10;2;4;6; ;414
16859;54;1;2021;1;10;2;5;6; ;414
16859;54;1;2021;1;10;2;6;6; ;414
16914;3;1;2021;1;10;2;1;1;6;108
16914;3;1;2021;1;10;2;2;6; ;108
16914;3;1;2021;1;10;2;3;6; ;108
16914;3;1;2021;1;10;2;4;6; ;108
16914;3;1;2021;1;10;2;5;6; ;108
16914;3;1;2021;1;10;2;6;6; ;108
16914;4;1;2021;1;10;2;1;1;6;216
16914;4;1;2021;1;10;2;2;1;6;216
16914;4;1;2021;1;10;2;3;6; ;216
16914;4;1;2021;1;10;2;4;6; ;216
16914;4;1;2021;1;10;2;5;6; ;216
16914;4;1;2021;1;10;2;6;1;6;216
17007;37;1;2021;1;10;2;1;1;6;858
17007;37;1;2021;1;10;2;2;6; ;858
17007;37;1;2021;1;10;2;3;6; ;858
17007;37;1;2021;1;10;2;4;6; ;858
17007;37;1;2021;1;10;2;5;6; ;858
17007;37;1;2021;1;10;2;6;6; ;858
17007;52;1;2021;1;10;2;1;1;1;2834
17007;52;1;2021;1;10;2;2;1;1;2834
17007;52;1;2021;1;10;2;3;6; ;2834
17007;52;1;2021;1;10;2;4;6; ;2834
17007;52;1;2021;1;10;2;5;6; ;2834
17007;52;1;2021;1;10;2;6;1;1;2834
17058;56;1;2021;1;10;2;1;6; ;1604
17058;56;1;2021;1;10;2;2;6; ;1604
17058;56;1;2021;1;10;2;3;6; ;1604
17058;56;1;2021;1;10;2;4;6; ;1604
17058;56;1;2021;1;10;2;5;6; ;1604
17058;56;1;2021;1;10;2;6;6; ;1604
17108;28;1;2021;1;10;2;1;6; ;1089
17108;28;1;2021;1;10;2;2;6; ;1089
17108;28;1;2021;1;10;2;3;6; ;1089
17108;28;1;2021;1;10;2;4;6; ;1089
17108;28;1;2021;1;10;2;5;6; ;1089
17108;28;1;2021;1;10;2;6;6; ;1089
17108;48;1;2021;1;10;2;1;6; ;358
17108;48;1;2021;1;10;2;2;6; ;358
17108;48;1;2021;1;10;2;3;6; ;358
17108;48;1;2021;1;10;2;4;6; ;358
17108;48;1;2021;1;10;2;5;6; ;358
17108;48;1;2021;1;10;2;6;6; ;358
17230;25;1;2021;1;10;2;1;6; ;266
17230;25;1;2021;1;10;2;2;6; ;266
17230;25;1;2021;1;10;2;3;6; ;266
17230;25;1;2021;1;10;2;4;6; ;266
17230;25;1;2021;1;10;2;5;6; ;266
17230;25;1;2021;1;10;2;6;6; ;266
17230;29;1;2021;1;10;2;1;1;1;294
17230;29;1;2021;1;10;2;2;1;1;294
17230;29;1;2021;1;10;2;3;1;1;294
17230;29;1;2021;1;10;2;4;1;1;294
17230;29;1;2021;1;10;2;5;1;1;294
17230;29;1;2021;1;10;2;6;1;1;294
17230;30;1;2021;1;10;2;1;6; ;334
17230;30;1;2021;1;10;2;2;6; ;334
17230;30;1;2021;1;10;2;3;6; ;334
17230;30;1;2021;1;10;2;4;6; ;334
17230;30;1;2021;1;10;2;5;6; ;334
17230;30;1;2021;1;10;2;6;6; ;334
17230;33;1;2021;1;10;2;1;6; ;275
17230;33;1;2021;1;10;2;2;1;1;275
17230;33;1;2021;1;10;2;3;1;1;275
17230;33;1;2021;1;10;2;4;6; ;275
17230;33;1;2021;1;10;2;5;6; ;275
17230;33;1;2021;1;10;2;6;1;1;275
17270;5;1;2021;6;10;3;1;1;1;543
17270;5;1;2021;6;10;3;2;6; ;543
17270;5;1;2021;6;10;3;3;1;1;543
17270;5;1;2021;6;10;3;4;6; ;543
17270;5;1;2021;6;10;3;5;6; ;543
17270;5;1;2021;6;10;3;6;1;1;543
17270;54;1;2021;6;10;3;1;6; ;1085
17270;54;1;2021;6;10;3;2;6; ;1085
17270;54;1;2021;6;10;3;3;6; ;1085
17270;54;1;2021;6;10;3;4;6; ;1085
17270;54;1;2021;6;10;3;5;6; ;1085
17270;54;1;2021;6;10;3;6;6; ;1085
17270;59;1;2021;6;10;3;1;6; ;543
17270;59;1;2021;6;10;3;2;1;6;543
17270;59;1;2021;6;10;3;3;6; ;543
17270;59;1;2021;6;10;3;4;6; ;543
17270;59;1;2021;6;10;3;5;6; ;543
17270;59;1;2021;6;10;3;6;1;6;543
17359;48;1;2021;1;10;2;1;1;6;744
17359;48;1;2021;1;10;2;2;1;6;744
17359;48;1;2021;1;10;2;3;1;6;744
17359;48;1;2021;1;10;2;4;1;6;744
17359;48;1;2021;1;10;2;5;1;6;744
17359;48;1;2021;1;10;2;6;1;6;744
17359;55;1;2021;1;10;2;1;6; ;406
17359;55;1;2021;1;10;2;2;6; ;406
17359;55;1;2021;1;10;2;3;6; ;406
17359;55;1;2021;1;10;2;4;6; ;406
17359;55;1;2021;1;10;2;5;6; ;406
17359;55;1;2021;1;10;2;6;6; ;406
17359;57;1;2021;1;10;2;1;1;6;381
17359;57;1;2021;1;10;2;2;6; ;381
17359;57;1;2021;1;10;2;3;6; ;381
17359;57;1;2021;1;10;2;4;6; ;381
17359;57;1;2021;1;10;2;5;6; ;381
17359;57;1;2021;1;10;2;6;6; ;381
17392;19;1;2021;6;10;3;1;6; ;1234
17392;19;1;2021;6;10;3;2;6; ;1234
17392;19;1;2021;6;10;3;3;6; ;1234
17392;19;1;2021;6;10;3;4;6; ;1234
17392;19;1;2021;6;10;3;5;6; ;1234
17392;19;1;2021;6;10;3;6;6; ;1234
17392;27;1;2021;6;10;3;1;6; ;810
17392;27;1;2021;6;10;3;2;6; ;810
17392;27;1;2021;6;10;3;3;6; ;810
17392;27;1;2021;6;10;3;4;6; ;810
17392;27;1;2021;6;10;3;5;6; ;810
17392;27;1;2021;6;10;3;6;6; ;810
17392;37;1;2021;6;10;3;1;6; ;806
17392;37;1;2021;6;10;3;2;6; ;806
17392;37;1;2021;6;10;3;3;6; ;806
17392;37;1;2021;6;10;3;4;6; ;806
17392;37;1;2021;6;10;3;5;6; ;806
17392;37;1;2021;6;10;3;6;6; ;806
17450;36;1;2021;1;10;2;1;6; ;280
17450;36;1;2021;1;10;2;2;6; ;280
17450;36;1;2021;1;10;2;3;6; ;280
17450;36;1;2021;1;10;2;4;6; ;280
17450;36;1;2021;1;10;2;5;6; ;280
17450;36;1;2021;1;10;2;6;6; ;280
17489;1;1;2021;1;10;2;1;1;6;300
17489;1;1;2021;1;10;2;2;6; ;300
17489;1;1;2021;1;10;2;3;6; ;300
17489;1;1;2021;1;10;2;4;1;6;300
17489;1;1;2021;1;10;2;5;1;6;300
17489;1;1;2021;1;10;2;6;6; ;300
17489;7;1;2021;1;10;2;1;1;6;352
17489;7;1;2021;1;10;2;2;1;6;352
17489;7;1;2021;1;10;2;3;6; ;352
17489;7;1;2021;1;10;2;4;6; ;352
17489;7;1;2021;1;10;2;5;6; ;352
17489;7;1;2021;1;10;2;6;1;6;352
17489;13;1;2021;1;10;2;1;6; ;601
17489;13;1;2021;1;10;2;2;6; ;601
17489;13;1;2021;1;10;2;3;6; ;601
17489;13;1;2021;1;10;2;4;6; ;601
17489;13;1;2021;1;10;2;5;6; ;601
17489;13;1;2021;1;10;2;6;6; ;601
17489;19;1;2021;1;10;2;1;6; ;300
17489;19;1;2021;1;10;2;2;6; ;300
17489;19;1;2021;1;10;2;3;6; ;300
17489;19;1;2021;1;10;2;4;6; ;300
17489;19;1;2021;1;10;2;5;6; ;300
17489;19;1;2021;1;10;2;6;6; ;300
17566;33;1;2021;1;10;2;1;1;1;616
17566;33;1;2021;1;10;2;2;1;6;616
17566;33;1;2021;1;10;2;3;1;6;616
17566;33;1;2021;1;10;2;4;6; ;616
17566;33;1;2021;1;10;2;5;1;6;616
17566;33;1;2021;1;10;2;6;1;6;616
17566;44;1;2021;1;10;2;1;1;6;1229
17566;44;1;2021;1;10;2;2;6; ;1229
17566;44;1;2021;1;10;2;3;6; ;1229
17566;44;1;2021;1;10;2;4;6; ;1229
17566;44;1;2021;1;10;2;5;6; ;1229
17566;44;1;2021;1;10;2;6;6; ;1229
17566;51;1;2021;1;10;2;1;6; ;490
17566;51;1;2021;1;10;2;2;6; ;490
17566;51;1;2021;1;10;2;3;6; ;490
17566;51;1;2021;1;10;2;4;6; ;490
17566;51;1;2021;1;10;2;5;6; ;490
17566;51;1;2021;1;10;2;6;6; ;490
17702;19;1;2021;6;10;3;1;6; ;396
17702;19;1;2021;6;10;3;2;6; ;396
17702;19;1;2021;6;10;3;3;6; ;396
17702;19;1;2021;6;10;3;4;6; ;396
17702;19;1;2021;6;10;3;5;6; ;396
17702;19;1;2021;6;10;3;6;6; ;396
17733;3;1;2021;1;10;2;1;6; ;373
17733;3;1;2021;1;10;2;2;1;1;373
17733;3;1;2021;1;10;2;3;1;1;373
17733;3;1;2021;1;10;2;4;1;1;373
17733;3;1;2021;1;10;2;5;1;1;373
17733;3;1;2021;1;10;2;6;1;1;373
17733;17;1;2021;1;10;2;1;6; ;227
17733;17;1;2021;1;10;2;2;6; ;227
17733;17;1;2021;1;10;2;3;6; ;227
17733;17;1;2021;1;10;2;4;6; ;227
17733;17;1;2021;1;10;2;5;6; ;227
17733;17;1;2021;1;10;2;6;6; ;227
17733;22;1;2021;1;10;2;1;6; ;345
17733;22;1;2021;1;10;2;2;6; ;345
17733;22;1;2021;1;10;2;3;1;1;345
17733;22;1;2021;1;10;2;4;1;6;345
17733;22;1;2021;1;10;2;5;1;1;345
17733;22;1;2021;1;10;2;6;1;1;345
17845;17;1;2021;6;10;3;1;6; ;202
17845;17;1;2021;6;10;3;2;6; ;202
17845;17;1;2021;6;10;3;3;6; ;202
17845;17;1;2021;6;10;3;4;6; ;202
17845;17;1;2021;6;10;3;5;6; ;202
17845;17;1;2021;6;10;3;6;6; ;202
17845;24;1;2021;6;10;3;1;6; ;405
17845;24;1;2021;6;10;3;2;6; ;405
17845;24;1;2021;6;10;3;3;6; ;405
17845;24;1;2021;6;10;3;4;6; ;405
17845;24;1;2021;6;10;3;5;6; ;405
17845;24;1;2021;6;10;3;6;6; ;405
17885;14;1;2021;6;10;3;1;6; ;1942
17885;14;1;2021;6;10;3;2;6; ;1942
17885;14;1;2021;6;10;3;3;6; ;1942
17885;14;1;2021;6;10;3;4;6; ;1942
17885;14;1;2021;6;10;3;5;6; ;1942
17885;14;1;2021;6;10;3;6;6; ;1942
17885;16;1;2021;6;10;3;1;6; ;960
17885;16;1;2021;6;10;3;2;6; ;960
17885;16;1;2021;6;10;3;3;6; ;960
17885;16;1;2021;6;10;3;4;6; ;960
17885;16;1;2021;6;10;3;5;6; ;960
17885;16;1;2021;6;10;3;6;6; ;960
17885;24;1;2021;6;10;3;1;6; ;1176
17885;24;1;2021;6;10;3;2;6; ;1176
17885;24;1;2021;6;10;3;3;6; ;1176
17885;24;1;2021;6;10;3;4;6; ;1176
17885;24;1;2021;6;10;3;5;6; ;1176
17885;24;1;2021;6;10;3;6;6; ;1176
17885;39;1;2021;6;10;3;1;1;6;522
17885;39;1;2021;6;10;3;2;6; ;522
17885;39;1;2021;6;10;3;3;6; ;522
17885;39;1;2021;6;10;3;4;6; ;522
17885;39;1;2021;6;10;3;5;6; ;522
17885;39;1;2021;6;10;3;6;6; ;522
18069;1;1;2021;6;10;3;1;6; ;532
18069;1;1;2021;6;10;3;2;1;6;532
18069;1;1;2021;6;10;3;3;1;6;532
18069;1;1;2021;6;10;3;4;1;6;532
18069;1;1;2021;6;10;3;5;6; ;532
18069;1;1;2021;6;10;3;6;1;6;532
18140;31;1;2021;1;10;2;1;6; ;889
18140;31;1;2021;1;10;2;2;6; ;889
18140;31;1;2021;1;10;2;3;6; ;889
18140;31;1;2021;1;10;2;4;6; ;889
18140;31;1;2021;1;10;2;5;6; ;889
18140;31;1;2021;1;10;2;6;6; ;889
18140;34;1;2021;1;10;2;1;6; ;1442
18140;34;1;2021;1;10;2;2;6; ;1442
18140;34;1;2021;1;10;2;3;6; ;1442
18140;34;1;2021;1;10;2;4;6; ;1442
18140;34;1;2021;1;10;2;5;6; ;1442
18140;34;1;2021;1;10;2;6;6; ;1442
18140;50;1;2021;1;10;2;1;1;1;444
18140;50;1;2021;1;10;2;2;1;1;444
18140;50;1;2021;1;10;2;3;1;1;444
18140;50;1;2021;1;10;2;4;1;1;444
18140;50;1;2021;1;10;2;5;6; ;444
18140;50;1;2021;1;10;2;6;1;1;444
18221;55;1;2021;6;10;3;1;6; ;1435
18221;55;1;2021;6;10;3;2;6; ;1435
18221;55;1;2021;6;10;3;3;6; ;1435
18221;55;1;2021;6;10;3;4;6; ;1435
18221;55;1;2021;6;10;3;5;6; ;1435
18221;55;1;2021;6;10;3;6;6; ;1435
18308;29;1;2021;6;10;3;1;6; ;485
18308;29;1;2021;6;10;3;2;6; ;485
18308;29;1;2021;6;10;3;3;6; ;485
18308;29;1;2021;6;10;3;4;6; ;485
18308;29;1;2021;6;10;3;5;6; ;485
18308;29;1;2021;6;10;3;6;6; ;485
18308;34;1;2021;6;10;3;1;6; ;372
18308;34;1;2021;6;10;3;2;6; ;372
18308;34;1;2021;6;10;3;3;6; ;372
18308;34;1;2021;6;10;3;4;6; ;372
18308;34;1;2021;6;10;3;5;6; ;372
18308;34;1;2021;6;10;3;6;6; ;372
18308;35;1;2021;6;10;3;1;6; ;507
18308;35;1;2021;6;10;3;2;6; ;507
18308;35;1;2021;6;10;3;3;6; ;507
18308;35;1;2021;6;10;3;4;6; ;507
18308;35;1;2021;6;10;3;5;6; ;507
18308;35;1;2021;6;10;3;6;6; ;507
18373;10;1;2021;6;10;3;1;1;6;362
18373;10;1;2021;6;10;3;2;1;6;362
18373;10;1;2021;6;10;3;3;1;6;362
18373;10;1;2021;6;10;3;4;1;6;362
18373;10;1;2021;6;10;3;5;6; ;362
18373;10;1;2021;6;10;3;6;1;6;362
18373;29;1;2021;6;10;3;1;1;6;333
18373;29;1;2021;6;10;3;2;6; ;333
18373;29;1;2021;6;10;3;3;6; ;333
18373;29;1;2021;6;10;3;4;6; ;333
18373;29;1;2021;6;10;3;5;1;6;333
18373;29;1;2021;6;10;3;6;6; ;333
18373;36;1;2021;6;10;3;1;6; ;807
18373;36;1;2021;6;10;3;2;6; ;807
18373;36;1;2021;6;10;3;3;6; ;807
18373;36;1;2021;6;10;3;4;6; ;807
18373;36;1;2021;6;10;3;5;6; ;807
18373;36;1;2021;6;10;3;6;6; ;807
18497;3;1;2021;1;10;2;1;1;6;1048
18497;3;1;2021;1;10;2;2;1;6;1048
18497;3;1;2021;1;10;2;3;6; ;1048
18497;3;1;2021;1;10;2;4;6; ;1048
18497;3;1;2021;1;10;2;5;6; ;1048
18497;3;1;2021;1;10;2;6;6; ;1048
18556;76;1;2021;6;10;3;1;1;6;1533
18556;76;1;2021;6;10;3;2;1;6;1533
18556;76;1;2021;6;10;3;3;1;6;1533
18556;76;1;2021;6;10;3;4;6; ;1533
18556;76;1;2021;6;10;3;5;6; ;1533
18556;76;1;2021;6;10;3;6;1;6;1533
18556;102;1;2021;6;10;3;1;6; ;767
18556;102;1;2021;6;10;3;2;1;1;767
18556;102;1;2021;6;10;3;3;1;1;767
18556;102;1;2021;6;10;3;4;1;1;767
18556;102;1;2021;6;10;3;5;6; ;767
18556;102;1;2021;6;10;3;6;1;1;767
18556;106;1;2021;6;10;3;1;1;6;1560
18556;106;1;2021;6;10;3;2;6; ;1560
18556;106;1;2021;6;10;3;3;6; ;1560
18556;106;1;2021;6;10;3;4;6; ;1560
18556;106;1;2021;6;10;3;5;6; ;1560
18556;106;1;2021;6;10;3;6;6; ;1560
18588;42;1;2021;1;10;2;1;6; ;10282
18588;42;1;2021;1;10;2;2;1;6;10282
18588;42;1;2021;1;10;2;3;6; ;10282
18588;42;1;2021;1;10;2;4;6; ;10282
18588;42;1;2021;1;10;2;5;6; ;10282
18588;42;1;2021;1;10;2;6;6; ;10282
18731;12;1;2021;6;10;3;1;6; ;755
18731;12;1;2021;6;10;3;2;6; ;755
18731;12;1;2021;6;10;3;3;6; ;755
18731;12;1;2021;6;10;3;4;6; ;755
18731;12;1;2021;6;10;3;5;6; ;755
18731;12;1;2021;6;10;3;6;6; ;755
18866;41;1;2021;1;10;2;1;1;6;472
18866;41;1;2021;1;10;2;2;1;6;472
18866;41;1;2021;1;10;2;3;6; ;472
18866;41;1;2021;1;10;2;4;6; ;472
18866;41;1;2021;1;10;2;5;6; ;472
18866;41;1;2021;1;10;2;6;6; ;472
18866;44;1;2021;1;10;2;1;1;1;419
18866;44;1;2021;1;10;2;2;1;1;419
18866;44;1;2021;1;10;2;3;6; ;419
18866;44;1;2021;1;10;2;4;6; ;419
18866;44;1;2021;1;10;2;5;6; ;419
18866;44;1;2021;1;10;2;6;6; ;419
18866;52;1;2021;1;10;2;1;6; ;575
18866;52;1;2021;1;10;2;2;6; ;575
18866;52;1;2021;1;10;2;3;6; ;575
18866;52;1;2021;1;10;2;4;6; ;575
18866;52;1;2021;1;10;2;5;6; ;575
18866;52;1;2021;1;10;2;6;6; ;575
18866;71;1;2021;1;10;2;1;6; ;321
18866;71;1;2021;1;10;2;2;6; ;321
18866;71;1;2021;1;10;2;3;6; ;321
18866;71;1;2021;1;10;2;4;6; ;321
18866;71;1;2021;1;10;2;5;6; ;321
18866;71;1;2021;1;10;2;6;6; ;321
18980;4;1;2021;1;11;1;1;6; ;684
18980;4;1;2021;1;11;1;2;6; ;684
