UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;P501;P502L;P503;P504L;P505;SELEC_AUX;FEX_MUJER
19881;55;1;2021;1;11;1;2;3;1; ; ;3;1397
19881;61;1;2021;1;11;1;2;1;1; ; ;1;980
19936;9;1;2021;1;11;1;1;2;1; ; ;2;347
19936;13;1;2021;1;11;1;1;2;1; ; ;2;347
19936;19;1;2021;1;11;1;2;4;1; ; ;4;678
19936;32;1;2021;1;11;1;2;4;1; ; ;4;817
19936;33;1;2021;1;11;1;1;1;1; ; ;1;326
19936;35;1;2021;1;11;1;1;2;1; ; ;2;232
19936;37;1;2021;1;11;1;3;1;1; ; ;1;1042
19936;48;1;2021;1;11;1;1;1;1; ; ;1;366
19936;55;1;2021;1;11;1;2;1;1; ; ;1;542
19992;15;1;2021;1;11;1;2;2;1; ; ;2;958
19992;25;1;2021;1;11;1;1;1;1; ; ;1;479
19992;30;1;2021;1;11;1;1;2;1; ; ;2;479
19992;33;1;2021;1;11;1;1;2;1; ; ;2;494
19992;37;1;2021;1;11;1;1;1;1; ; ;1;423
19992;44;1;2021;1;11;1;1;1;1; ; ;1;479
19992;53;1;2021;1;11;1;1;1;1; ; ;1;439
19992;54;1;2021;1;11;1;1;1;1; ; ;1;439
19992;65;1;2021;1;11;1;1;2;1; ; ;2;423
20042;1;1;2021;1;11;1;1;2;1; ; ;2;525
20042;7;1;2021;1;11;1;2;1;1; ; ;1;749
20042;10;1;2021;1;11;1;2;4;1; ; ;4;1231
20042;20;1;2021;1;11;1;1;2;1; ; ;2;546
20042;37;1;2021;1;11;1;1;2;1; ; ;2;559
20042;51;1;2021;1;11;1;3;2;1; ; ;2;1578
20095;34;1;2021;1;11;1;1;2;1; ; ;2;1409
20095;36;1;2021;1;11;1;1;1;1; ; ;1;1409
20095;37;1;2021;1;11;1;2;1;1; ; ;1;2408
20095;53;1;2021;1;11;1;1;1;1; ; ;1;1280
20095;57;1;2021;1;11;1;1;1;1; ; ;1;1365
20147;15;1;2021;1;11;1;1;1;1; ; ;1;513
20147;19;1;2021;1;11;1;1;1;1; ; ;1;513
20147;28;1;2021;1;11;1;1;2;1; ; ;2;583
20147;44;1;2021;1;11;1;2;7;1; ; ;7;1931
20147;57;1;2021;1;11;1;3;1;1; ; ;1;1228
20147;58;1;2021;1;11;1;2;2;1; ; ;2;854
20147;64;1;2021;1;11;1;1;1;1; ; ;1;547
20198;1;1;2021;1;11;1;1;1;1; ; ;1;782
20198;5;1;2021;1;11;1;2;2;1; ; ;2;1479
20198;10;1;2021;1;11;1;1;1;1; ; ;1;739
20198;26;1;2021;1;11;1;1;2;1; ; ;2;925
20198;42;1;2021;1;11;1;1;1;1; ; ;1;782
20251;2;1;2021;1;11;1;1;1;1; ; ;1;1097
20251;10;1;2021;1;11;1;1;1;1; ; ;1;401
20251;11;1;2021;1;11;1;1;2;1; ; ;2;297
20251;17;1;2021;1;11;1;1;1;1; ; ;1;285
20251;28;1;2021;1;11;1;1;1;1; ; ;1;357
20251;36;1;2021;1;11;1;2;2;1; ; ;2;838
20303;2;1;2021;1;11;1;2;1;1; ; ;1;525
20303;4;1;2021;1;11;1;1;1;1; ; ;1;244
20303;13;1;2021;1;11;1;1;1;1; ; ;1;263
20303;14;1;2021;1;11;1;1;1;1; ; ;1;249
20303;18;1;2021;1;11;1;1;1;1; ; ;1;275
20303;26;1;2021;1;11;1;1;1;1; ; ;1;244
20303;27;1;2021;1;11;1;3;1;1; ; ;1;748
20303;30;1;2021;1;11;1;3;4;1; ; ;4;881
20303;37;1;2021;1;11;1;1;1;1; ; ;1;234
20354;2;1;2021;1;11;1;1;1;1; ; ;1;297
20354;13;1;2021;1;11;1;2;4;1; ; ;4;808
20354;17;1;2021;1;11;1;2;1;1; ; ;1;745
20354;38;1;2021;1;11;1;1;1;1; ; ;1;297
20354;42;1;2021;1;11;1;2;2;1; ; ;2;531
20354;45;1;2021;1;11;1;1;2;1; ; ;2;297
20354;50;1;2021;1;11;1;1;2;1; ; ;2;328
20407;2;1;2021;1;11;1;3;5;1; ; ;5;1738
20407;9;1;2021;1;11;1;2;4;1; ; ;4;1396
20407;42;1;2021;1;11;1;2;2;1; ; ;2;926
20407;43;1;2021;1;11;1;1;2;1; ; ;2;653
20407;45;1;2021;1;11;1;3;7;3;3;1;3;2095
20407;46;1;2021;1;11;1;1;2;1; ; ;2;558
20407;54;1;2021;1;11;1;1;2;1; ; ;2;558
20462;17;1;2021;1;11;1;3;7;1; ; ;7;1960
20462;24;1;2021;1;11;1;2;1;1; ; ;1;916
20462;32;1;2021;1;11;1;1;2;1; ; ;2;522
20462;37;1;2021;1;11;1;3;5;1; ; ;5;1375
20462;40;1;2021;1;11;1;2;3;1; ; ;3;1307
20462;41;1;2021;1;11;1;1;2;1; ; ;2;522
20462;45;1;2021;1;11;1;1;2;1; ; ;2;433
20515;2;1;2021;1;11;1;1;2;1; ; ;2;511
20515;3;1;2021;1;11;1;1;1;1; ; ;1;511
20515;14;1;2021;1;11;1;1;1;1; ; ;1;457
20515;37;1;2021;1;11;1;1;2;1; ; ;2;474
20515;42;1;2021;1;11;1;1;1;1; ; ;1;457
20515;66;1;2021;1;11;1;1;2;1; ; ;2;474
20515;67;1;2021;1;11;1;1;2;1; ; ;2;474
20515;77;1;2021;1;11;1;1;1;1; ; ;1;457
20617;5;1;2021;1;11;1;1;1;1; ; ;1;288
20617;6;1;2021;1;11;1;1;1;1; ; ;1;328
20617;9;1;2021;1;11;1;1;1;1; ; ;1;341
20617;19;1;2021;1;11;1;2;1;1; ; ;1;735
20617;25;1;2021;1;11;1;1;2;1; ; ;2;272
20617;26;1;2021;1;11;1;4;3;1; ; ;3;1364
20617;32;1;2021;1;11;1;1;1;1; ; ;1;384
20617;34;1;2021;1;11;1;1;2;1; ; ;2;272
20617;43;1;2021;1;11;1;2;2;1; ; ;2;768
20617;55;1;2021;1;11;1;1;1;1; ; ;1;341
20672;17;1;2021;1;11;1;2;1;1; ; ;1;489
20672;21;1;2021;1;11;1;1;1;1; ; ;1;154
20672;22;1;2021;1;11;1;1;1;1; ; ;1;229
20672;24;1;2021;1;11;1;1;1;1; ; ;1;229
20672;28;1;2021;1;11;1;1;1;1; ; ;1;242
20672;41;1;2021;1;11;1;2;4;1; ; ;4;467
20672;43;1;2021;1;11;1;1;1;1; ; ;1;189
20672;48;1;2021;1;11;1;1;1;1; ; ;1;154
20672;49;1;2021;1;11;1;2;4;1; ; ;4;540
20672;53;1;2021;1;11;1;2;3;1; ; ;3;505
20719;2;1;2021;6;11;3;1;1;1; ; ;1;266
20719;8;1;2021;6;11;3;1;1;1; ; ;1;266
20719;14;1;2021;6;11;3;1;1;1; ; ;1;322
20719;16;1;2021;6;11;3;2;1;1; ; ;1;678
20719;17;1;2021;6;11;3;2;1;1; ; ;1;440
20719;19;1;2021;6;11;3;1;1;1; ; ;1;220
20719;28;1;2021;6;11;3;2;4;1; ; ;4;644
20719;30;1;2021;6;11;3;1;1;1; ; ;1;556
20719;35;1;2021;6;11;3;1;2;1; ; ;2;339
20719;39;1;2021;6;11;3;1;1;1; ; ;1;339
20727;2;1;2021;6;11;3;1;2;1; ; ;2;466
20727;3;1;2021;6;11;3;1;1;1; ; ;1;352
20727;11;1;2021;6;11;3;1;1;1; ; ;1;805
20727;26;1;2021;6;11;3;1;1;1; ; ;1;471
20727;28;1;2021;6;11;3;1;1;1; ; ;1;471
20727;30;1;2021;6;11;3;1;1;1; ; ;1;635
20727;32;1;2021;6;11;3;1;1;1; ; ;1;458
20727;41;1;2021;6;11;3;1;2;1; ; ;2;491
20727;49;1;2021;6;11;3;1;1;1; ; ;1;385
20727;51;1;2021;6;11;3;3;6;4;1;1;1;1439
20781;9;1;2021;6;11;3;1;2;1; ; ;2;423
20781;12;1;2021;6;11;3;1;2;1; ; ;2;366
20781;19;1;2021;6;11;3;1;1;1; ; ;1;556
20781;20;1;2021;6;11;3;2;1;1; ; ;1;557
20781;23;1;2021;6;11;3;1;1;1; ; ;1;278
20781;27;1;2021;6;11;3;2;2;1; ; ;2;616
20781;28;1;2021;6;11;3;2;2;1; ; ;2;553
20781;31;1;2021;6;11;3;1;1;1; ; ;1;430
20881;9;1;2021;6;11;3;1;2;1; ; ;2;523
20881;12;1;2021;6;11;3;1;2;1; ; ;2;573
20881;17;1;2021;6;11;3;1;2;1; ; ;2;604
20881;23;1;2021;6;11;3;2;5;1; ; ;5;1165
20881;27;1;2021;6;11;3;1;1;1; ; ;1;523
20881;28;1;2021;6;11;3;2;2;1; ; ;2;790
20881;45;1;2021;6;11;3;1;2;1; ; ;2;589
20881;54;1;2021;6;11;3;1;1;1; ; ;1;440
20881;59;1;2021;6;11;3;1;2;1; ; ;2;614
20956;3;1;2021;1;11;1;1;2;1; ; ;2;1046
20956;5;1;2021;1;11;1;1;2;1; ; ;2;971
20956;11;1;2021;1;11;1;1;2;1; ; ;2;993
20956;21;1;2021;1;11;1;1;2;1; ; ;2;935
20956;37;1;2021;1;11;1;1;1;1; ; ;1;1094
20956;43;1;2021;1;11;1;2;2;1; ; ;2;2118
20956;70;1;2021;1;11;1;2;2;1; ; ;2;2093
21014;7;1;2021;1;11;1;3;4;1; ; ;4;1223
21014;10;1;2021;1;11;1;2;3;1; ; ;3;2134
21014;12;1;2021;1;11;1;1;2;1; ; ;2;362
21014;25;1;2021;1;11;1;1;2;1; ; ;2;390
21014;28;1;2021;1;11;1;2;2;1; ; ;2;724
21014;42;1;2021;1;11;1;2;3;1; ; ;3;754
21014;46;1;2021;1;11;1;1;2;1; ; ;2;362
21014;55;1;2021;1;11;1;1;1;1; ; ;1;408
21014;57;1;2021;1;11;1;2;3;1; ; ;3;754
21070;3;1;2021;1;11;1;1;2;1; ; ;2;235
21070;11;1;2021;1;11;1;1;2;1; ; ;2;330
21070;13;1;2021;1;11;1;1;2;1; ; ;2;330
21070;15;1;2021;1;11;1;1;2;1; ; ;2;351
21070;45;1;2021;1;11;1;2;2;1; ; ;2;772
21070;50;1;2021;1;11;1;3;3;1; ; ;3;1158
21070;51;1;2021;1;11;1;1;1;1; ; ;1;329
21070;54;1;2021;1;11;1;3;4;1; ; ;4;704
21130;8;1;2021;1;11;1;1;2;1; ; ;2;722
21130;15;1;2021;1;11;1;1;2;1; ; ;2;722
21130;22;1;2021;1;11;1;2;3;1; ; ;3;1198
21130;24;1;2021;1;11;1;1;2;1; ; ;2;577
21130;32;1;2021;1;11;1;1;1;1; ; ;1;675
21130;44;1;2021;1;11;1;2;2;1; ; ;2;957
21130;46;1;2021;1;11;1;3;2;1; ; ;2;1839
21130;63;1;2021;1;11;1;1;1;1; ; ;1;675
21293;12;1;2021;6;11;3;1;2;1; ; ;2;1509
21293;26;1;2021;6;11;3;2;2;1; ; ;2;2278
21293;49;1;2021;6;11;3;1;1;1; ; ;1;1509
21293;60;1;2021;6;11;3;1;2;1; ; ;2;1526
21293;63;1;2021;6;11;3;1;2;1; ; ;2;1565
21313;9;1;2021;1;11;1;1;1;1; ; ;1;203
21313;16;1;2021;1;11;1;1;1;1; ; ;1;250
21313;18;1;2021;1;11;1;1;2;1; ; ;2;285
21313;19;1;2021;1;11;1;1;2;1; ; ;2;250
21313;32;1;2021;1;11;1;1;2;1; ; ;2;227
21313;42;1;2021;1;11;1;2;3;1; ; ;3;616
21313;50;1;2021;1;11;1;6;7;1; ; ;7;1775
21313;59;1;2021;1;11;1;3;2;1; ; ;2;887
21313;63;1;2021;1;11;1;1;4;1; ; ;4;333
21367;1;1;2021;1;11;1;2;4;1; ; ;4;652
21367;10;1;2021;1;11;1;1;1;1; ; ;1;314
21367;19;1;2021;1;11;1;1;1;1; ; ;1;250
21367;20;1;2021;1;11;1;2;5;1; ; ;5;667
21367;22;1;2021;1;11;1;2;2;1; ; ;2;667
21367;33;1;2021;1;11;1;1;1;1; ; ;1;961
21367;35;1;2021;1;11;1;1;2;1; ; ;2;356
21367;49;1;2021;1;11;1;2;1;1; ; ;1;447
21367;51;1;2021;1;11;1;1;1;1; ; ;1;275
21424;9;1;2021;1;11;1;2;2;1; ; ;2;1257
21424;13;1;2021;1;11;1;2;3;1; ; ;3;1405
21424;24;1;2021;1;11;1;3;1;1; ; ;1;1198
21424;27;1;2021;1;11;1;2;2;1; ; ;2;1166
21424;40;1;2021;1;11;1;1;1;1; ; ;1;466
21480;11;1;2021;1;11;1;2;2;1; ; ;2;5497
21480;13;1;2021;1;11;1;1;2;1; ; ;2;2748
21480;63;1;2021;1;11;1;1;2;1; ; ;2;2455
21540;13;1;2021;1;11;1;2;2;1; ; ;2;1731
21540;17;1;2021;1;11;1;1;2;1; ; ;2;1423
21540;18;1;2021;1;11;1;1;2;1; ; ;2;1216
21540;47;1;2021;1;11;1;1;2;1; ; ;2;1361
21597;2;1;2021;1;11;1;1;1;1; ; ;1;304
21597;4;1;2021;1;11;1;1;1;1; ; ;1;317
21597;5;1;2021;1;11;1;2;1;1; ; ;1;895
21597;6;1;2021;1;11;1;2;1;1; ; ;1;857
21597;25;1;2021;1;11;1;1;1;1; ; ;1;479
21597;26;1;2021;1;11;1;2;3;1; ; ;3;857
21656;2;1;2021;1;11;1;1;2;1; ; ;2;1152
21656;10;1;2021;1;11;1;2;2;5;1;1;1;1636
21656;24;1;2021;1;11;1;3;1;1; ; ;1;2708
21656;35;1;2021;1;11;1;2;4;1; ; ;4;2225
21656;39;1;2021;1;11;1;3;1;1; ; ;1;3455
21712;9;1;2021;1;11;1;1;2;1; ; ;2;368
21712;34;1;2021;1;11;1;1;2;1; ; ;2;368
21712;40;1;2021;1;11;1;1;1;1; ; ;1;382
21712;42;1;2021;1;11;1;1;2;1; ; ;2;431
21712;51;1;2021;1;11;1;1;1;1; ; ;1;382
21712;64;1;2021;1;11;1;1;1;1; ; ;1;368
21712;68;1;2021;1;11;1;1;1;1; ; ;1;398
21712;68;2;2021;1;11;1;2;2;1; ; ;2;611
21712;74;1;2021;1;11;1;2;5;1; ; ;5;736
21712;75;1;2021;1;11;1;2;2;1; ; ;2;736
21712;83;1;2021;1;11;1;1;1;1; ; ;1;412
21771;12;1;2021;1;11;1;1;1;1; ; ;1;1230
21771;23;1;2021;1;11;1;3;2;1; ; ;2;3503
21771;32;1;2021;1;11;1;1;1;1; ; ;1;911
21771;35;1;2021;1;11;1;2;5;1; ; ;5;2749
21771;40;1;2021;1;11;1;2;3;1; ; ;3;2571
21825;1;1;2021;1;11;1;2;2;1; ; ;2;1351
21825;11;1;2021;1;11;1;1;2;1; ; ;2;577
21825;16;1;2021;1;11;1;2;4;1; ; ;4;1445
21825;26;1;2021;1;11;1;2;1;1; ; ;1;1154
21825;37;1;2021;1;11;1;3;2;1; ; ;2;1962
21825;41;1;2021;1;11;1;1;2;1; ; ;2;722
21879;20;1;2021;1;11;1;1;2;1; ; ;2;406
21879;25;1;2021;1;11;1;1;2;1; ; ;2;388
21879;28;1;2021;1;11;1;2;2;1; ; ;2;721
21879;32;1;2021;1;11;1;2;1;1; ; ;1;694
21879;35;1;2021;1;11;1;1;2;1; ; ;2;406
21879;41;1;2021;1;11;1;2;3;1; ; ;3;751
21879;56;1;2021;1;11;1;1;2;1; ; ;2;406
21879;62;1;2021;1;11;1;1;2;1; ; ;2;393
21879;68;1;2021;1;11;1;1;2;1; ; ;2;288
21935;7;1;2021;1;11;1;1;2;1; ; ;2;549
21935;10;1;2021;1;11;1;1;2;1; ; ;2;470
21935;21;1;2021;1;11;1;1;2;1; ; ;2;549
21935;32;1;2021;1;11;1;1;2;1; ; ;2;588
21935;51;1;2021;1;11;1;1;1;1; ; ;1;499
21935;59;1;2021;1;11;1;1;2;1; ; ;2;549
21935;65;1;2021;1;11;1;2;3;1; ; ;3;1016
21935;66;1;2021;1;11;1;3;6;1; ; ;6;4315
21992;3;1;2021;1;11;1;1;2;1; ; ;2;502
21992;5;1;2021;1;11;1;1;1;1; ; ;1;446
21992;19;1;2021;1;11;1;1;1;1; ; ;1;341
21992;39;1;2021;1;11;1;1;1;1; ; ;1;502
21992;53;1;2021;1;11;1;1;1;1; ; ;1;480
21992;55;1;2021;1;11;1;2;1;1; ; ;1;858
21992;62;1;2021;1;11;1;1;2;1; ; ;2;480
22046;20;1;2021;1;11;1;1;1;1; ; ;1;304
22046;31;1;2021;1;11;1;1;2;1; ; ;2;335
22046;41;1;2021;1;11;1;1;2;1; ; ;2;324
22046;50;1;2021;1;11;1;1;1;1; ; ;1;324
22046;60;1;2021;1;11;1;1;1;1; ; ;1;228
22046;64;1;2021;1;11;1;1;2;1; ; ;2;335
22046;65;1;2021;1;11;1;1;1;1; ; ;1;297
22046;71;1;2021;1;11;1;1;1;1; ; ;1;335
22046;72;1;2021;1;11;1;1;1;1; ; ;1;324
22046;80;1;2021;1;11;1;1;2;1; ; ;2;286
22100;17;1;2021;1;11;1;1;2;1; ; ;2;507
22100;20;1;2021;1;11;1;1;1;1; ; ;1;655
22100;36;1;2021;1;11;1;1;1;1; ; ;1;647
22100;40;1;2021;1;11;1;1;1;1; ; ;1;615
22100;51;1;2021;1;11;1;3;3;1; ; ;3;1734
22100;71;1;2021;1;11;1;1;1;1; ; ;1;600
22100;75;1;2021;1;11;1;1;1;1; ; ;1;600
22155;5;1;2021;1;11;1;1;2;1; ; ;2;1004
22155;59;1;2021;1;11;1;1;2;1; ; ;2;1124
22155;66;1;2021;1;11;1;1;2;1; ; ;2;1175
22155;69;1;2021;1;11;1;1;1;1; ; ;1;1256
22155;96;1;2021;1;11;1;1;1;1; ; ;1;1067
22155;102;1;2021;1;11;1;3;6;1; ; ;6;3127
22155;112;1;2021;1;11;1;1;1;1; ; ;1;1124
22207;7;1;2021;1;11;1;2;1;7;2;1;2;716
22207;28;1;2021;1;11;1;1;2;1; ; ;2;251
22207;30;1;2021;1;11;1;1;1;1; ; ;1;286
22207;38;1;2021;1;11;1;1;1;1; ; ;1;237
22207;45;1;2021;1;11;1;2;5;1; ; ;5;594
22207;54;1;2021;1;11;1;1;2;1; ; ;2;324
22207;56;1;2021;1;11;1;2;2;1; ; ;2;648
22207;69;1;2021;1;11;1;1;1;1; ; ;1;237
22207;72;1;2021;1;11;1;2;1;1; ; ;1;475
22260;31;1;2021;1;11;1;1;1;1; ; ;1;311
22260;32;1;2021;1;11;1;1;1;1; ; ;1;311
22260;45;1;2021;1;11;1;3;3;1; ; ;3;902
22260;48;1;2021;1;11;1;1;1;1; ; ;1;231
22260;66;1;2021;1;11;1;1;1;1; ; ;1;348
22260;81;1;2021;1;11;1;1;2;1; ; ;2;325
22260;86;1;2021;1;11;1;1;1;1; ; ;1;325
22260;95;1;2021;1;11;1;1;1;1; ; ;1;289
22260;99;1;2021;1;11;1;1;1;1; ; ;1;325
22260;111;1;2021;1;11;1;1;1;1; ; ;1;289
22314;1;1;2021;1;11;1;1;2;1; ; ;2;447
22314;2;1;2021;1;11;1;1;1;1; ; ;1;381
22314;5;1;2021;1;11;1;2;2;1; ; ;2;956
22314;20;1;2021;1;11;1;1;1;1; ; ;1;382
22314;22;1;2021;1;11;1;2;2;1; ; ;2;634
22314;24;1;2021;1;11;1;1;1;1; ; ;1;433
22314;38;1;2021;1;11;1;3;3;1; ; ;3;1434
22314;40;1;2021;1;11;1;1;1;1; ; ;1;433
22314;42;1;2021;1;11;1;1;2;1; ; ;2;433
22369;4;1;2021;1;11;1;1;1;1; ; ;1;509
22369;5;1;2021;1;11;1;1;1;1; ; ;1;424
22369;13;1;2021;1;11;1;2;1;1; ; ;1;1085
22369;15;1;2021;1;11;1;1;2;1; ; ;2;639
22369;28;1;2021;1;11;1;1;2;1; ; ;2;424
22369;31;1;2021;1;11;1;2;3;1; ; ;3;1104
22369;49;1;2021;1;11;1;1;1;1; ; ;1;572
22369;53;1;2021;1;11;1;1;1;1; ; ;1;530
22369;60;1;2021;1;11;1;1;1;1; ; ;1;639
22423;21;1;2021;1;11;1;2;1;1; ; ;1;1746
22423;42;1;2021;1;11;1;2;2;1; ; ;2;1638
22423;49;1;2021;1;11;1;1;1;1; ; ;1;862
22423;59;1;2021;1;11;1;1;2;1; ; ;2;901
22423;73;1;2021;1;11;1;2;2;1; ; ;2;1352
22474;17;1;2021;1;11;1;1;1;1; ; ;1;1033
22474;18;1;2021;1;11;1;1;2;1; ; ;2;1101
22474;26;1;2021;1;11;1;1;2;1; ; ;2;971
22474;38;1;2021;1;11;1;2;4;1; ; ;4;2431
22474;45;1;2021;1;11;1;1;4;1; ; ;4;1009
22474;51;1;2021;1;11;1;1;2;1; ; ;2;1088
22529;5;1;2021;1;11;1;1;2;1; ; ;2;484
22529;16;1;2021;1;11;1;1;2;1; ; ;2;413
22529;31;1;2021;1;11;1;2;1;1; ; ;1;879
22529;42;1;2021;1;11;1;1;2;1; ; ;2;463
22529;44;1;2021;1;11;1;2;3;1; ; ;3;1035
22529;45;1;2021;1;11;1;1;2;1; ; ;2;294
22529;50;1;2021;1;11;1;4;2;1; ; ;2;1874
22529;62;1;2021;1;11;1;2;4;1; ; ;4;859
22584;13;1;2021;1;11;1;1;1;1; ; ;1;490
22584;37;1;2021;1;11;1;1;1;1; ; ;1;490
22584;43;1;2021;1;11;1;2;1;1; ; ;1;891
22584;48;1;2021;1;11;1;1;2;1; ; ;2;435
22584;69;1;2021;1;11;1;1;1;1; ; ;1;435
22584;72;1;2021;1;11;1;2;3;1; ; ;3;870
22584;73;1;2021;1;11;1;1;2;1; ; ;2;475
22642;1;1;2021;1;11;1;2;2;1; ; ;2;1271
22642;3;1;2021;1;11;1;2;2;1; ; ;2;3662
22642;9;1;2021;1;11;1;1;2;1; ; ;2;425
22642;12;1;2021;1;11;1;2;2;1; ; ;2;1196
22642;38;1;2021;1;11;1;1;1;1; ; ;1;476
22642;42;1;2021;1;11;1;1;2;1; ; ;2;525
22697;2;1;2021;1;11;1;1;1;1; ; ;1;427
22697;7;1;2021;1;11;1;1;1;1; ; ;1;365
22697;21;1;2021;1;11;1;1;1;1; ; ;1;413
22697;23;1;2021;1;11;1;2;1;1; ; ;1;728
22697;27;1;2021;1;11;1;3;2;1; ; ;2;1094
22697;37;1;2021;1;11;1;2;3;1; ; ;3;816
22697;40;1;2021;1;11;1;3;3;1; ; ;3;1163
22697;49;1;2021;1;11;1;1;1;1; ; ;1;365
22697;57;1;2021;1;11;1;4;4;1; ; ;4;1577
22753;22;1;2021;1;11;1;3;4;1; ; ;4;2833
22753;34;1;2021;1;11;1;3;2;1; ; ;2;2968
22753;39;1;2021;1;11;1;1;2;1; ; ;2;766
22753;40;1;2021;1;11;1;2;2;1; ; ;2;1856
22753;63;1;2021;1;11;1;1;2;1; ; ;2;907
22753;69;1;2021;1;11;1;1;1;1; ; ;1;907
22753;74;1;2021;1;11;1;1;2;1; ; ;2;873
22807;8;1;2021;1;11;1;2;2;1; ; ;2;1398
22807;12;1;2021;1;11;1;1;2;1; ; ;2;624
22807;17;1;2021;1;11;1;1;2;1; ; ;2;624
22807;20;1;2021;1;11;1;1;1;1; ; ;1;664
22807;36;1;2021;1;11;1;2;1;1; ; ;1;1415
22807;37;1;2021;1;11;1;1;2;1; ; ;2;444
22807;66;1;2021;1;11;1;1;1;1; ; ;1;730
22861;1;1;2021;1;11;1;2;1;1; ; ;1;410
22861;16;1;2021;1;11;1;2;1;1; ; ;1;410
22861;17;1;2021;1;11;1;1;1;1; ; ;1;196
22861;28;1;2021;1;11;1;1;2;1; ; ;2;205
22861;32;1;2021;1;11;1;1;1;1; ; ;1;196
22861;36;1;2021;1;11;1;2;3;1; ; ;3;534
22861;41;1;2021;1;11;1;3;2;1; ; ;2;614
22861;42;1;2021;1;11;1;2;5;1; ; ;5;513
22861;43;1;2021;1;11;1;1;1;1; ; ;1;247
22861;46;1;2021;1;11;1;3;1;1; ; ;1;839
22918;1;1;2021;1;11;1;2;2;5;1;1;1;7435
22918;31;1;2021;1;11;1;1;1;1; ; ;1;3326
22975;1;1;2021;1;11;1;2;3;1; ; ;3;776
22975;17;1;2021;1;11;1;1;1;1; ; ;1;360
22975;26;1;2021;1;11;1;1;1;1; ; ;1;276
22975;27;1;2021;1;11;1;1;1;1; ; ;1;393
22975;29;1;2021;1;11;1;1;1;1; ; ;1;346
22975;35;1;2021;1;11;1;2;4;2;2;1;2;737
22975;36;1;2021;1;11;1;1;1;1; ; ;1;304
22975;59;1;2021;1;11;1;2;3;7;2;1;2;785
22975;63;1;2021;1;11;1;2;1;1; ; ;1;608
22975;69;1;2021;1;11;1;1;1;1; ; ;1;287
23031;6;1;2021;1;11;1;1;1;1; ; ;1;289
23031;12;1;2021;1;11;1;2;2;1; ; ;2;637
23031;22;1;2021;1;11;1;2;2;1; ; ;2;637
23031;30;1;2021;1;11;1;1;1;1; ; ;1;289
23031;40;1;2021;1;11;1;2;4;1; ; ;4;637
23031;42;1;2021;1;11;1;1;2;1; ; ;2;341
23031;44;1;2021;1;11;1;2;1;1; ; ;1;544
23031;49;1;2021;1;11;1;1;2;1; ; ;2;283
23031;57;1;2021;1;11;1;1;2;1; ; ;2;272
23031;62;1;2021;1;11;1;1;1;1; ; ;1;305
23085;4;1;2021;1;11;1;2;3;1; ; ;3;514
23085;7;1;2021;1;11;1;1;2;1; ; ;2;257
23085;15;1;2021;1;11;1;1;2;1; ; ;2;267
23085;16;1;2021;1;11;1;1;2;1; ; ;2;226
23085;28;1;2021;1;11;1;2;3;1; ; ;3;576
23085;32;1;2021;1;11;1;1;1;1; ; ;1;288
23085;37;1;2021;1;11;1;2;3;1; ; ;3;602
23085;40;1;2021;1;11;1;1;1;1; ; ;1;226
23085;52;1;2021;1;11;1;1;2;1; ; ;2;301
23085;54;1;2021;1;11;1;1;1;1; ; ;1;273
23138;3;1;2021;1;11;1;1;2;1; ; ;2;531
23138;7;1;2021;1;11;1;4;4;1; ; ;4;2375
23138;8;1;2021;1;11;1;2;3;1; ; ;3;1188
23138;17;1;2021;1;11;1;1;2;1; ; ;2;555
23138;19;1;2021;1;11;1;1;1;1; ; ;1;493
23138;52;1;2021;1;11;1;1;1;1; ; ;1;538
23138;62;1;2021;1;11;1;2;2;1; ; ;2;1027
23138;71;1;2021;1;11;1;1;1;1; ; ;1;475
23138;76;1;2021;1;11;1;1;2;1; ; ;2;493
23151;6;1;2021;6;11;3;2;2;1; ; ;2;906
23151;9;1;2021;6;11;3;1;2;1; ; ;2;437
23151;17;1;2021;6;11;3;2;1;1; ; ;1;660
23151;28;1;2021;6;11;3;1;1;1; ; ;1;460
23151;37;1;2021;6;11;3;2;1;1; ; ;1;899
23151;39;1;2021;6;11;3;2;3;1; ; ;3;874
23151;44;1;2021;6;11;3;1;2;1; ; ;2;460
23151;49;1;2021;6;11;3;2;2;1; ; ;2;874
23151;55;1;2021;6;11;3;1;2;1; ; ;2;486
23226;7;1;2021;1;11;1;1;1;1; ; ;1;319
23226;17;1;2021;1;11;1;1;1;1; ; ;1;203
23226;19;1;2021;1;11;1;1;1;1; ; ;1;182
23226;21;1;2021;1;11;1;2;5;1; ; ;5;639
23226;37;1;2021;1;11;1;1;2;1; ; ;2;265
23226;41;1;2021;1;11;1;3;1;1; ; ;1;672
23226;42;1;2021;1;11;1;2;1;1; ; ;1;424
23226;43;1;2021;1;11;1;4;4;1; ; ;4;1021
23226;46;1;2021;1;11;1;3;2;1; ; ;2;814
23226;54;1;2021;1;11;1;1;1;1; ; ;1;286
23284;11;1;2021;1;11;1;1;1;1; ; ;1;667
23284;22;1;2021;1;11;1;1;1;1; ; ;1;597
23284;24;1;2021;1;11;1;3;1;1; ; ;1;1700
23284;25;1;2021;1;11;1;1;2;1; ; ;2;624
23284;33;1;2021;1;11;1;2;4;1; ; ;4;1334
23284;42;1;2021;1;11;1;2;3;1; ; ;3;1334
